鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),交易標的橫坐標,交易標的縱坐標
文山區,房地(土地+建物),臺北市文山區試院路144巷4弄1~50號,19.66,住,,,10107,土地7建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840303,56.21,2,0,2,有,有,4600000,81831,,0,0,305287,2764876
大安區,車位,臺北市大安區忠孝東路三段251~300號,1.74,商,,,10108,土地0建物0車位1,地下一層，地下二層，地下三層，地下四層,21,其他,停車空間,鋼骨鋼筋混凝土造,920128,30.93,0,0,0,無,有,3800000,,坡道平面,30.94,3800000,304723,2770542
大安區,房地(土地+建物),臺北市大安區安居街34巷1~50號,21.64,住,,,10107,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721104,116.55,3,2,2,有,無,22000000,188767,,0,0,305954,2768162
大安區,房地(土地+建物),臺北市大安區和平東路三段401~450號,13.54,住,,,10108,土地2建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113,70.13,2,2,1,有,有,16500000,235277,,0,0,306420,2767882
大安區,房地(土地+建物)+車位,臺北市大安區臥龍街301~350號,17.6,住,,,10107,土地2建物2車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990513,121.39,2,2,1,有,有,18500000,152398,坡道平面,40.04,0,306529,2767703
大安區,房地(土地+建物)+車位,臺北市大安區大安路二段51~100號,6.92,住,,,10108,土地1建物1車位1,十一層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,981113,56.9,1,1,1,有,有,14530000,255364,坡道機械,15.02,0,305089,2769441
大安區,房地(土地+建物),臺北市大安區和平東路三段401~450號,13.54,住,,,10108,土地2建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113,70.43,2,1,1,有,有,14930000,211985,,0,0,306417,2767885
大安區,房地(土地+建物),臺北市大安區延吉街131巷1~50號,23.42,住,,,10107,土地2建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.6,4,2,2,有,有,31800000,214001,,0,0,306088,2770648
北投區,房地(土地+建物),臺北市北投區中和街20巷1~50號,5.75,商,,,10108,土地3建物1車位0,四層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,950626,44.4,1,1,1,有,有,6800000,153156,,0,0,300772,2781115
北投區,房地(土地+建物),臺北市北投區清江路25巷1~50號,12.15,商,,,10108,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890809,81.33,2,1,1,有,有,12200000,150009,,0,0,300677,2780402
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段151~200號,15.2,其他,,,10108,土地1建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991112,235.01,4,2,2,有,有,66000000,280845,坡道平面,35.56,0,306830,2771622
北投區,房地(土地+建物),臺北市北投區立農街一段1~50號,22.49,住,,,10108,土地2建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691215,92.05,3,2,1,有,無,12900000,140141,,0,0,300778,2779107
士林區,房地(土地+建物),臺北市士林區中社路一段61巷1~50號,96.25,住,,,10108,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640801,103.75,4,2,2,有,無,9880000,95229,,0,0,306552,2777854
北投區,房地(土地+建物),臺北市北投區清江路151~200號,29.43,住,,,10108,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660214,75.22,3,2,1,有,無,9500000,126296,,0,0,300645,2779996
北投區,房地(土地+建物),臺北市北投區立農街二段251~300號,13.92,住,,,10107,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850309,59.32,2,1,1,有,有,9300000,156765,,0,0,301971,2779016
北投區,房地(土地+建物)+車位,臺北市北投區光明路51~100號,8.34,商,,,10107,土地1建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,961116,121.26,2,2,1,有,有,16160000,133273,坡道平面,41.6,0,300439,2780559
北投區,房地(土地+建物),臺北市北投區明德路201~250號,13.16,住,,,10107,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670808,70.21,3,2,2,有,有,12700000,180886,,0,0,302540,2778279
士林區,土地,永新段一小段151~200地號,55,商,,,10108,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,21400000,389091,,0,0,300986,2775751
大同區,房地(土地+建物),臺北市大同區南京西路1~50號,7.35,商,,,10108,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,941208,65.2,1,0,1,無,有,9000000,138033,,0,0,302466,2771734
中正區,房地(土地+建物),臺北市中正區愛國東路51~100號,48.75,住,,,10107,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,135.35,3,2,2,有,無,35000000,258589,,0,0,302500,2769544
文山區,房地(土地+建物),臺北市文山區木新路三段243巷1弄1~50號,24.25,住,,,10107,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810704,82.43,3,2,2,有,有,13100000,158928,,0,0,306476,2763763
中山區,房地(土地+建物),臺北市中山區民權東路二段135巷30弄1~50號,20.29,住,,,10108,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710227,121.24,4,1,1,有,無,13000000,107229,,0,0,303964,2772981
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段401~450號,61.04,住,,,10108,土地2建物1車位2,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970916,339.67,4,2,3,有,有,83000000,244352,坡道平面,0,0,310990,2773874
中山區,房地(土地+建物),臺北市中山區復興南路一段1~50號,5.92,商,,,10108,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701008,61.36,2,2,1,有,有,16080000,262050,,0,0,304858,2770900
內湖區,房地(土地+建物),臺北市內湖區康寧路一段156巷1~50號,26.96,住,,,10106,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671218,83.3,3,2,2,有,無,11500000,138050,,0,0,309901,2774523
信義區,土地,福德段二小段551~600地號,8.25,其他,,,10107,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,300000,36364,,0,0,308557,2770128
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段91巷12弄1~50號,20.37,住,,,10107,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971224,117.1,2,1,1,有,無,27800000,237411,坡道平面,0,0,307663,2769640
松山區,車位,臺北市松山區復興北路427巷1~50號,1.86,住,,,10108,土地0建物0車位1,一層,11,其他,住家用,鋼筋混凝土造,971013,11.48,0,0,0,有,無,890000,,升降機械,0,890000,305150,2772904
大安區,房地(土地+建物),臺北市大安區瑞安街222巷1~50號,37.52,住,,,10106,土地1建物1車位0,三層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,119.03,3,3,1,有,無,21500000,180627,,0,0,304454,2768986
大安區,房地(土地+建物),臺北市大安區復興南路二段171巷1~50號,25.33,住,,,10107,土地1建物1車位0,七層,17,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,740522,129.96,3,2,2,有,有,27500000,211609,,0,0,305058,2768792
大安區,房地(土地+建物),臺北市大安區和平東路二段96巷51~100號,4.1,住,,,10107,土地1建物1車位0,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,990122,22.82,1,1,1,有,無,6980000,305888,,0,0,304547,2768285
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段251~300號,6.08,商,,,10107,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980122,82.16,3,2,1,有,有,23200000,282375,升降機械,0,0,303534,2767983
大安區,房地(土地+建物),臺北市大安區羅斯福路二段51~100號,12.09,住,,,10107,土地8建物2車位0,十五層,26,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,790927,219.46,4,2,2,有,無,44000000,200486,,0,0,302916,2768690
大安區,房地(土地+建物)+車位,臺北市大安區信義路二段1~50號,6.54,商,,,10108,土地2建物1車位1,六層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,970908,69.8,1,1,1,有,有,18750000,268620,升降機械,0,0,302965,2769751
士林區,土地,富安段三小段151~200地號,37.88,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2100000,55446,,0,0,298286,2777639
北投區,土地,文林段三小段401~450地號,136.89,其他,,,10109,土地3建物0車位0,,,其他,,,,0,0,0,0,有,無,3534300,25819,,0,0,302238,2777820
北投區,土地,關渡段三小段251~300地號,148,住,,,10108,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,10296000,69568,,0,0,296855,2778994
松山區,土地,逸仙段三小段101~150地號,0.68,其他,,,10108,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,32435,47660,,0,0,306441,2769918
信義區,房地(土地+建物),臺北市信義區松山路501~550號,32,住,,,10108,土地2建物1車位0,四層,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,591124,80,5,0,5,有,無,15200000,190000,,0,0,308340,2770155
信義區,房地(土地+建物),臺北市信義區基隆路一段11巷10弄1~50號,27.75,住,,,10108,土地2建物1車位0,三層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.4,3,1,1,有,無,12500000,165782,,0,0,307524,2771323
信義區,房地(土地+建物),臺北市信義區基隆路一段101~150號,3.83,商,,,10107,土地2建物1車位0,三層,13,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,950802,33.05,1,1,1,有,有,9600000,290429,,0,0,307204,2770759
中山區,房地(土地+建物)+車位,臺北市中山區長安東路一段56巷1弄1~50號,38.74,住,,,10108,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981112,215.85,3,2,2,有,無,35600000,164930,坡道平面,0,0,303527,2771053
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段296巷1~50號,31.37,住,,,10107,土地1建物2車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821014,133.67,2,2,2,有,有,20500000,153365,坡道平面,0,0,311248,2773882
中山區,房地(土地+建物),臺北市中山區雙城街28巷1~50號,4.78,商,,,10108,土地2建物1車位0,十一層,16,辦公商業大樓,商業用,鋼筋混凝土造,790822,41.62,1,0,1,有,有,6660000,160022,,0,0,302877,2773162
文山區,房地(土地+建物),臺北市文山區光輝路118巷1~50號,77,住,,,10107,土地3建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,,100.25,3,2,2,有,無,18800000,187531,,0,0,306291,2764162
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路四段151~200號,18.58,住,,,10108,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981116,101.42,2,2,1,有,有,16200000,159728,坡道機械,0,0,306166,2766361
中正區,土地,南海段五小段551~600地號,20,其他,,,10109,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,840000,42000,,0,0,301265,2769544
中正區,房地(土地+建物),臺北市中正區水源路153之1~50號,20.89,住,,,10104,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,771209,96.57,2,0,1,有,無,26000000,269239,,0,0,302071,2768497
中正區,房地(土地+建物)+車位,臺北市中正區重慶南路三段151~200號,17.45,住,,,10107,土地2建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010315,180.35,3,2,2,有,有,25000000,138616,坡道平面,41.78,0,302196,2768353
北投區,房地(土地+建物),臺北市北投區自強街31巷1~50號,46,住,,,10108,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670217,107.42,3,2,2,有,無,13200000,122882,,0,0,301717,2778106
士林區,房地(土地+建物),臺北市士林區天母東路61巷1~50號,12.01,商,,,10108,土地1建物1車位0,三層，電梯樓梯間,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850416,41.53,1,1,1,有,有,7000000,168567,,0,0,303850,2779022
士林區,房地(土地+建物),臺北市士林區天母西路1~50號,24.06,其他,,,10108,土地2建物1車位0,四層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,670125,158.45,1,2,2,有,有,22000000,138844,,0,0,303391,2779043
北投區,房地(土地+建物),臺北市北投區吉利街164巷2弄1~50號,29.64,住,,,10108,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720303,91.35,3,2,2,有,無,12100000,132458,,0,0,301289,2778973
北投區,房地(土地+建物),臺北市北投區大業路280巷9弄1~50號,28.72,住,,,10107,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671223,75.32,2,2,1,有,無,9400000,124801,,0,0,300298,2780030
北投區,房地(土地+建物),臺北市北投區溫泉路101~150號,21.4,住,,,10108,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780214,69.15,1,1,1,有,有,4200000,60738,,0,0,301705,2781407
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,36.88,其他,,,10108,土地1建物1車位1,八層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,229.24,4,2,2,有,有,26690000,128087,坡道平面,36.48,2000000,297134,2779697
信義區,房地(土地+建物),臺北市信義區吳興街284巷1~50號,13.69,住,,,10108,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791212,77.23,2,2,1,有,無,13600000,176099,,0,0,306962,2768763
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段101~150號,14.86,其他,,,10107,土地1建物2車位1,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980702,127.54,2,1,1,有,有,34900000,273642,坡道平面,0,0,307916,2769618
南港區,房地(土地+建物),臺北市南港區昆陽街151~200號,29.27,住,,,10106,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.67,2,2,1,有,無,6000000,55726,,0,0,309829,2771225
北投區,車位,臺北市北投區光明路151~200號,2.45,住,,,10108,土地0建物0車位1,,,住宅大樓(11層含以上有電梯),,,,16.66,0,0,0,無,有,1550000,,坡道平面,16.66,1550000,300809,2780891
大安區,房地(土地+建物),臺北市大安區和平東路二段151~200號,9.62,商,,,10108,土地2建物1車位0,一層，騎樓,12,店面(店鋪),見使用執照,鋼筋混凝土造,700903,101.82,0,0,0,無,有,53000000,520537,,0,0,304671,2768699
大安區,房地(土地+建物),臺北市大安區和平東路三段301~350號,29.75,住,,,10106,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,77.88,3,2,1,有,無,15580000,200051,,0,0,306232,2768073
大安區,房地(土地+建物),臺北市大安區瑞安街208巷14弄1~50號,45.25,住,,,10108,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,581014,118.02,3,2,2,有,無,26880000,227758,,0,0,304529,2769022
大安區,土地,復興段三小段251~300地號,22.62,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2215790,97941,,0,0,305014,2769908
大安區,房地(土地+建物),臺北市大安區復興南路二段151~200號,33.25,商,,,10108,土地1建物1車位0,一層，騎樓,4,店面(店鋪),,加強磚造,,109.78,0,0,0,無,無,79500000,724176,,0,0,304813,2768988
中正區,房地(土地+建物),臺北市中正區中華路二段301~350號,26.31,住,,,10107,土地2建物1車位0,三層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,691029,61.11,4,2,1,有,有,7550000,123548,,0,0,301168,2768935
文山區,房地(土地+建物),臺北市文山區辛亥路四段101巷140弄1~50號,169,住,,,10107,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,,168.73,4,2,3,有,無,24000000,142239,,0,0,306760,2766687
文山區,房地(土地+建物),臺北市文山區忠順街二段90巷1~50號,26.39,住,,,10108,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720208,99.84,3,2,2,有,無,12020000,120396,,0,0,307060,2764204
文山區,房地(土地+建物),臺北市文山區指南路二段45巷24弄1~50號,39.25,住,,,10108,土地1建物1車位0,四層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.18,3,2,2,有,無,13300000,124090,,0,0,308011,2764705
文山區,房地(土地+建物),臺北市文山區試院路84巷1~50號,38.49,住,,,10108,土地10建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,900120,90.27,3,2,1,有,無,9500000,105244,,0,0,305463,2764833
萬華區,土地,萬大段二小段201~250地號,2.67,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,22000,8250,,0,0,300252,2768608
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段191巷1~50號,19.28,商,,,10107,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010601,95.53,2,2,2,有,有,18920000,198047,坡道機械,0,0,302361,2773539
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段191巷1~50號,19.28,商,,,10107,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010601,95.53,2,2,2,有,有,18920000,198047,坡道機械,0,0,302347,2773553
